,query_id,query_text,document_title,document_text,document_text_with_emphasis,relevant,guard_passed_gpt-4o-mini,guard_latency_gpt-4o-mini,guard_passed_gpt-4-turbo,guard_latency_gpt-4-turbo
1741,Q515,How is the pothole formed,Pothole,"A deep pothole on New York City's Second Avenue A pothole (sometimes called a kettle and known in parts of the Western United States as a chuckhole) is a type of disruption in the surface of a roadway where a portion of the road material has broken away, leaving a hole.","A deep pothole on New York City's Second Avenue A POTHOLE (SOMETIMES CALLED A KETTLE AND KNOWN IN PARTS OF THE WESTERN UNITED STATES AS A CHUCKHOLE) IS A TYPE OF DISRUPTION IN THE SURFACE OF A ROADWAY WHERE A PORTION OF THE ROAD MATERIAL HAS BROKEN AWAY, LEAVING A HOLE.",True,False,4.898022791952826,False,10.254365624976344
1277,Q2644,what was the cash and carry lend lease,Lend-Lease,"President Franklin D. Roosevelt signs the Lend-Lease bill to give aid to Britain and China (1941) The Lend Lease act was an act where the United States had supported its allies. Lend-Lease () was the law that started a program under which the United States of America supplied the United Kingdom , the USSR , Republic of China , Free France , and other Allied nations with materiel between 1941 and 1945. It was signed into law on March 11, 1941, a year and a half after the outbreak of World War II in Europe in September 1939. This was nine months before the U.S. entered the war in December 1941. Formally titled An Act to Further Promote the Defense of the United States, the Act effectively ended the United States' pretense of neutrality . A total of $50 .1 billion (equivalent to $ today) worth of supplies were shipped: $31.4 billion to Britain, $11.3 billion to the Soviet Union, $3.2 billion to France, $1.6 billion to China, and smaller sums to other Allies. Reverse Lend-Lease comprised services such as rent on air bases that went to the U.S., and totaled $7.8 billion; of this, $6.8 billion came from the British and the Commonwealth . The terms of the agreement provided that the materiel was to be used until time for their return or destruction. Supplies after the termination date were sold to Britain at a large discount for £1 .075 billion using long-term loans from the United States. Canada operated a similar program that sent $4.7 billion in supplies to the United Kingdom and the Soviet Union. The United States did not charge for aid supplied under this legislation. This program was a decisive step away from non-interventionist policy, which had dominated United States foreign relations since the end of World War I , towards international involvement .","President Franklin D. Roosevelt signs the Lend-Lease bill to give aid to Britain and China (1941) THE LEND LEASE ACT WAS AN ACT WHERE THE UNITED STATES HAD SUPPORTED ITS ALLIES. LEND-LEASE () WAS THE LAW THAT STARTED A PROGRAM UNDER WHICH THE UNITED STATES OF AMERICA SUPPLIED THE UNITED KINGDOM , THE USSR , REPUBLIC OF CHINA , FREE FRANCE , AND OTHER ALLIED NATIONS WITH MATERIEL BETWEEN 1941 AND 1945. It was signed into law on March 11, 1941, a year and a half after the outbreak of World War II in Europe in September 1939. This was nine months before the U.S. entered the war in December 1941. Formally titled An Act to Further Promote the Defense of the United States, the Act effectively ended the United States' pretense of neutrality . A total of $50 .1 billion (equivalent to $ today) worth of supplies were shipped: $31.4 billion to Britain, $11.3 billion to the Soviet Union, $3.2 billion to France, $1.6 billion to China, and smaller sums to other Allies. Reverse Lend-Lease comprised services such as rent on air bases that went to the U.S., and totaled $7.8 billion; of this, $6.8 billion came from the British and the Commonwealth . The terms of the agreement provided that the materiel was to be used until time for their return or destruction. Supplies after the termination date were sold to Britain at a large discount for £1 .075 billion using long-term loans from the United States. Canada operated a similar program that sent $4.7 billion in supplies to the United Kingdom and the Soviet Union. The United States did not charge for aid supplied under this legislation. This program was a decisive step away from non-interventionist policy, which had dominated United States foreign relations since the end of World War I , towards international involvement .",True,False,3.33594987494871,False,26.05583020899212
387,Q1492,what will happen to the hills cast members now,The Hills,"The Hills is a reality television series which originally aired on MTV from May 31, 2006 until July 13, 2010. The show uses a reality television format, following the personal lives of several young adults living in Los Angeles , California , but tends towards a narrative format more commonly found in scripted genres such as soap operas . The series originally followed the personal life of former Laguna Beach star Lauren Conrad and her friends' new lives in Los Angeles. After five seasons, Conrad left the series and was replaced by another former Laguna Beach star, Kristin Cavallari , beginning in the second half of the fifth season. The series concluded at the end of the sixth season. Entertainment Weekly ranked The Hills 82nd on their list of ""The 100 Best Shows of the Last 25 Years,"" stating that the series was a ""New Classic."" AOL TV called it TV's Biggest Guilty Pleasure. The series premiered in syndication in the fall of 2009 alongside Laguna Beach: The Real Orange County .","The Hills is a reality television series which originally aired on MTV from May 31, 2006 until July 13, 2010. The show uses a reality television format, following the personal lives of several young adults living in Los Angeles , California , but tends towards a narrative format more commonly found in scripted genres such as soap operas . The series originally followed the personal life of former Laguna Beach star Lauren Conrad and her friends' new lives in Los Angeles. After five seasons, Conrad left the series and was replaced by another former Laguna Beach star, Kristin Cavallari , beginning in the second half of the fifth season. The series concluded at the end of the sixth season. Entertainment Weekly ranked The Hills 82nd on their list of ""The 100 Best Shows of the Last 25 Years,"" stating that the series was a ""New Classic."" AOL TV called it TV's Biggest Guilty Pleasure. The series premiered in syndication in the fall of 2009 alongside Laguna Beach: The Real Orange County .",False,False,2.299789333017543,False,8.561621000000741
1553,Q3014,who is james marsters dating,James Marsters,"James Wesley Marsters (born August 20, 1962) is an American actor and musician. Marsters first came to the attention of the general public playing the popular character Spike , a platinum-blond yobbish English vampire in the television series Buffy the Vampire Slayer and its spin-off series, Angel , from 1997 to 2004. Since then, he has gone on to play other science fiction roles, such as the alien supervillain Brainiac on the Superman -inspired series Smallville , the omnisexual time traveller Captain John Hart in British science-fiction show Torchwood and terrorist Barnabas Greeley in Sci fi 's Caprica . Marsters appeared in a supporting role in the 2007 movie P.S. I Love You and as the main antagonist, Piccolo, in the 2009 fantasy adventure film Dragonball Evolution . He appeared as a recurring character in the first season of the revival of Hawaii 5-0 .","James Wesley Marsters (born August 20, 1962) is an American actor and musician. Marsters first came to the attention of the general public playing the popular character Spike , a platinum-blond yobbish English vampire in the television series Buffy the Vampire Slayer and its spin-off series, Angel , from 1997 to 2004. Since then, he has gone on to play other science fiction roles, such as the alien supervillain Brainiac on the Superman -inspired series Smallville , the omnisexual time traveller Captain John Hart in British science-fiction show Torchwood and terrorist Barnabas Greeley in Sci fi 's Caprica . Marsters appeared in a supporting role in the 2007 movie P.S. I Love You and as the main antagonist, Piccolo, in the 2009 fantasy adventure film Dragonball Evolution . He appeared as a recurring character in the first season of the revival of Hawaii 5-0 .",False,False,1.6852388750412501,False,4.798141041013878
592,Q1762,who made the aqueduct,Eifel Aqueduct,"The route of the Eifel aqueduct, with its average slope. The Eifel Aqueduct was one of the longest aqueducts of the Roman Empire . The aqueduct, constructed in AD 80, carried water some from the hilly Eifel region of what is now Germany to the ancient city of Colonia Claudia Ara Agrippinensium (present-day Cologne ). If the auxiliary spurs to additional springs are included, the length was . The construction was almost entirely below ground, and the flow of the water was produced entirely by gravity . A few bridges, including one up to in length, were needed to pass over valleys. Unlike some of the other famous Roman aqueducts, the Eifel aqueduct was specifically designed to minimize the above-ground portion to protect it from damage and freezing.","The route of the Eifel aqueduct, with its average slope. The Eifel Aqueduct was one of the longest aqueducts of the Roman Empire . The aqueduct, constructed in AD 80, carried water some from the hilly Eifel region of what is now Germany to the ancient city of Colonia Claudia Ara Agrippinensium (present-day Cologne ). If the auxiliary spurs to additional springs are included, the length was . The construction was almost entirely below ground, and the flow of the water was produced entirely by gravity . A few bridges, including one up to in length, were needed to pass over valleys. Unlike some of the other famous Roman aqueducts, the Eifel aqueduct was specifically designed to minimize the above-ground portion to protect it from damage and freezing.",False,False,1.623006500012707,False,5.8028560419916175
1226,Q2576,what is the biggest virus,Mimivirus,"Mimivirus is a viral genus containing a single identified species named Acanthamoeba polyphaga mimivirus (APMV), or is a group of phylogenetically related large viruses (designated usually MimiN). In colloquial speech, APMV is more commonly referred to as just ""mimivirus"". Until October 2011, when a larger virus Megavirus chilensis was described, it had the largest capsid diameter of all known viruses. Mimivirus has a large and complex genome compared with most other viruses. Mimivirus, short for ""mimicking microbe"", is so called to reflect its large size and apparent Gram-staining properties.","Mimivirus is a viral genus containing a single identified species named Acanthamoeba polyphaga mimivirus (APMV), or is a group of phylogenetically related large viruses (designated usually MimiN). In colloquial speech, APMV is more commonly referred to as just ""mimivirus"". Until October 2011, when a larger virus Megavirus chilensis was described, it had the largest capsid diameter of all known viruses. Mimivirus has a large and complex genome compared with most other viruses. Mimivirus, short for ""mimicking microbe"", is so called to reflect its large size and apparent Gram-staining properties.",False,True,2.37922120798612,True,5.3894829580094665
313,Q1398,Who worked out the reactions that occur in the dark reactions of photosynthesis?,Light-independent reactions,"The simplified internal structure of a chloroplast Overview of the Calvin cycle and carbon fixation The light-independent reactions of photosynthesis are chemical reactions that convert carbon dioxide and other compounds into glucose . These reactions occur in the stroma , the fluid-filled area of a chloroplast outside of the thylakoid membranes. These reactions take the light-dependent reactions and perform further chemical processes on them. There are three phases to the light-independent reactions, collectively called the Calvin cycle : carbon fixation, reduction reactions, and ribulose 1,5-bisphosphate (RuBP) regeneration. Despite its name, this process occurs only when light is available. Plants do not carry out the Calvin cycle by night. They, instead, release sucrose into the phloem from their starch reserves. This process happens when light is available independent of the kind of photosynthesis ( C3 carbon fixation , C4 carbon fixation , and Crassulacean Acid Metabolism ); CAM plants store malic acid in their vacuoles every night and release it by day in order to make this process work.","The simplified internal structure of a chloroplast Overview of the Calvin cycle and carbon fixation The light-independent reactions of photosynthesis are chemical reactions that convert carbon dioxide and other compounds into glucose . These reactions occur in the stroma , the fluid-filled area of a chloroplast outside of the thylakoid membranes. These reactions take the light-dependent reactions and perform further chemical processes on them. There are three phases to the light-independent reactions, collectively called the Calvin cycle : carbon fixation, reduction reactions, and ribulose 1,5-bisphosphate (RuBP) regeneration. Despite its name, this process occurs only when light is available. Plants do not carry out the Calvin cycle by night. They, instead, release sucrose into the phloem from their starch reserves. This process happens when light is available independent of the kind of photosynthesis ( C3 carbon fixation , C4 carbon fixation , and Crassulacean Acid Metabolism ); CAM plants store malic acid in their vacuoles every night and release it by day in order to make this process work.",False,False,1.7352039170218632,False,6.440911874989979
439,Q1553,what is a Four Lokos,Four Loko,"Four Loko is a line of alcoholic beverages , originally marketed as energy drinks , sold by Phusion Projects of Chicago, Illinois . Phusion operates as Drink Four Brewing Company. Four Loko, the company's most popular beverage, debuted in the United States market in 2005. It is now sold in 48 states, and in Canada , The Bahamas , Bolivia , Honduras , and Europe . The name ""Four"" is derived from the original energy drink's four main ingredients: alcohol , caffeine , taurine , and guarana . Four branded products have been the object of legal, ethical, and health concerns related to the company allegedly marketing them to the underaged and the purported danger of combining alcohol and caffeine . After the beverage was banned in several states, a product reintroduction in December 2010 removed caffeine, taurine, and guarana as ingredients, and the malt beverage is no longer marketed as an energy drink.","FOUR LOKO IS A LINE OF ALCOHOLIC BEVERAGES , ORIGINALLY MARKETED AS ENERGY DRINKS , SOLD BY PHUSION PROJECTS OF CHICAGO, ILLINOIS . Phusion operates as Drink Four Brewing Company. Four Loko, the company's most popular beverage, debuted in the United States market in 2005. It is now sold in 48 states, and in Canada , The Bahamas , Bolivia , Honduras , and Europe . The name ""Four"" is derived from the original energy drink's four main ingredients: alcohol , caffeine , taurine , and guarana . Four branded products have been the object of legal, ethical, and health concerns related to the company allegedly marketing them to the underaged and the purported danger of combining alcohol and caffeine . After the beverage was banned in several states, a product reintroduction in December 2010 removed caffeine, taurine, and guarana as ingredients, and the malt beverage is no longer marketed as an energy drink.",True,True,2.295021458005067,True,7.236808707995806
769,Q1998,when did the titanic sink,RMS Titanic,"RMS Titanic was a British passenger liner that sank in the North Atlantic Ocean on 15 April 1912 after colliding with an iceberg during her maiden voyage from Southampton , UK to New York City , US. The sinking of Titanic caused the deaths of 1,502 people in one of the deadliest peacetime maritime disasters in modern history. The RMS Titanic was the largest ship afloat at the time of her maiden voyage. She was the second of three Olympic class ocean liners operated by the White Star Line , and she was built by the Harland and Wolff shipyard in Belfast with Thomas Andrews , who perished with the ship, as her naval architect. On her maiden voyage, she carried 2,224 passengers and crew. Under the command of Edward Smith , her passengers included some of the wealthiest people in the world, as well as hundreds of emigrants from Great Britain and Ireland , Scandinavia and elsewhere throughout Europe seeking a new life in North America. The ship was designed to be the last word in comfort and luxury, with an on-board gymnasium, swimming pool, libraries, high-class restaurants and opulent cabins. She also had a powerful wireless telegraph provided for the convenience of passengers as well as for operational use. Though she had advanced safety features such as watertight compartments and remotely activated watertight doors, she lacked enough lifeboats to accommodate all of those aboard. Because of outdated maritime safety regulations, she carried only enough lifeboats for 1,178 people—slightly more than half of the number travelling on the maiden voyage, and one-third her total passenger and crew capacity. After leaving Southampton on 10 April 1912, Titanic called at Cherbourg in France and Queenstown (now Cobh ) in Ireland before heading westwards towards New York. On 14 April 1912, four days into the crossing and about 375 miles (600 km) south of Newfoundland , she hit an iceberg at 11:40 pm ship's time. The glancing collision caused Titanics hull plates to buckle inwards along her starboard side and opened five of her sixteen watertight compartments to the sea; the ship gradually filled with water. Meanwhile, passengers and some crew members were evacuated in lifeboats, many of which were launched only partly loaded. A disproportionate number of men were left aboard because of a "" women and children first "" protocol followed by some of the officers loading the lifeboats. By 2:20 AM, she broke apart and foundered, with well over one thousand people still aboard. Just under two hours after the Titanic foundered, the Cunard liner RMS Carpathia arrived on the scene of the sinking, where she brought aboard an estimated 705 survivors. The disaster was greeted with worldwide shock and outrage at the huge loss of life and the regulatory and operational failures that had led to it. Public inquiries in Britain and the United States led to major improvements in maritime safety . One of their most important legacies was the establishment in 1914 of the International Convention for the Safety of Life at Sea (SOLAS), which still governs maritime safety today. Additionally, several new wireless regulations were passed around the world in an effort to learn from the many missteps in wireless communications---which could have saved many more passengers. Many of the survivors lost all of their money and possessions and were left destitute; many families, particularly those of crew members from Southampton, lost their primary bread-winners. They were helped by an outpouring of public sympathy and charitable donations. Some of the male survivors were accused of cowardice for leaving the ship while people were still on board; the White Star Line's chairman, J. Bruce Ismay , faced social ostracism for the rest of his life. The wreck of the Titanic remains on the seabed, split in two and gradually disintegrating at a depth of . Since its discovery in 1985, thousands of artefacts have been recovered and put on display at museums around the world. Titanic has become one of the most famous ships in history, her memory kept alive by numerous books, folk songs, films, exhibits, and memorials .","RMS TITANIC WAS A BRITISH PASSENGER LINER THAT SANK IN THE NORTH ATLANTIC OCEAN ON 15 APRIL 1912 AFTER COLLIDING WITH AN ICEBERG DURING HER MAIDEN VOYAGE FROM SOUTHAMPTON , UK TO NEW YORK CITY , US. The sinking of Titanic caused the deaths of 1,502 people in one of the deadliest peacetime maritime disasters in modern history. The RMS Titanic was the largest ship afloat at the time of her maiden voyage. She was the second of three Olympic class ocean liners operated by the White Star Line , and she was built by the Harland and Wolff shipyard in Belfast with Thomas Andrews , who perished with the ship, as her naval architect. On her maiden voyage, she carried 2,224 passengers and crew. Under the command of Edward Smith , her passengers included some of the wealthiest people in the world, as well as hundreds of emigrants from Great Britain and Ireland , Scandinavia and elsewhere throughout Europe seeking a new life in North America. The ship was designed to be the last word in comfort and luxury, with an on-board gymnasium, swimming pool, libraries, high-class restaurants and opulent cabins. She also had a powerful wireless telegraph provided for the convenience of passengers as well as for operational use. Though she had advanced safety features such as watertight compartments and remotely activated watertight doors, she lacked enough lifeboats to accommodate all of those aboard. Because of outdated maritime safety regulations, she carried only enough lifeboats for 1,178 people—slightly more than half of the number travelling on the maiden voyage, and one-third her total passenger and crew capacity. After leaving Southampton on 10 April 1912, Titanic called at Cherbourg in France and Queenstown (now Cobh ) in Ireland before heading westwards towards New York. On 14 April 1912, four days into the crossing and about 375 miles (600 km) south of Newfoundland , she hit an iceberg at 11:40 pm ship's time. The glancing collision caused Titanics hull plates to buckle inwards along her starboard side and opened five of her sixteen watertight compartments to the sea; the ship gradually filled with water. Meanwhile, passengers and some crew members were evacuated in lifeboats, many of which were launched only partly loaded. A disproportionate number of men were left aboard because of a "" women and children first "" protocol followed by some of the officers loading the lifeboats. By 2:20 AM, she broke apart and foundered, with well over one thousand people still aboard. Just under two hours after the Titanic foundered, the Cunard liner RMS Carpathia arrived on the scene of the sinking, where she brought aboard an estimated 705 survivors. The disaster was greeted with worldwide shock and outrage at the huge loss of life and the regulatory and operational failures that had led to it. Public inquiries in Britain and the United States led to major improvements in maritime safety . One of their most important legacies was the establishment in 1914 of the International Convention for the Safety of Life at Sea (SOLAS), which still governs maritime safety today. Additionally, several new wireless regulations were passed around the world in an effort to learn from the many missteps in wireless communications---which could have saved many more passengers. Many of the survivors lost all of their money and possessions and were left destitute; many families, particularly those of crew members from Southampton, lost their primary bread-winners. They were helped by an outpouring of public sympathy and charitable donations. Some of the male survivors were accused of cowardice for leaving the ship while people were still on board; the White Star Line's chairman, J. Bruce Ismay , faced social ostracism for the rest of his life. The wreck of the Titanic remains on the seabed, split in two and gradually disintegrating at a depth of . Since its discovery in 1985, thousands of artefacts have been recovered and put on display at museums around the world. Titanic has become one of the most famous ships in history, her memory kept alive by numerous books, folk songs, films, exhibits, and memorials .",True,True,1.1867880829959176,True,2.5828798330039717
1027,Q2319,what is the fourth dimension of physics,Dimension (mathematics and physics),"Not to be confused with Dimension of a physical quantity . For other uses, see Dimension (disambiguation) . From left to right, the square , the cube , and the tesseract . The square is bounded by 1-dimensional lines, the cube by 2-dimensional areas, and the tesseract by 3-dimensional volumes. A projection of the cube is given since it is viewed on a two-dimensional screen. The same applies to the tesseract, which additionally can only be shown as a projection even in three-dimensional space. A diagram showing the first four spatial dimensions. In physics and mathematics , the dimension of a space or object is informally defined as the minimum number of coordinates needed to specify any point within it. Thus a line has a dimension of one because only one coordinate is needed to specify a point on it (for example, the point at 5 on a number line). A surface such as a plane or the surface of a cylinder or sphere has a dimension of two because two coordinates are needed to specify a point on it (for example, to locate a point on the surface of a sphere you need both its latitude and its longitude ). The inside of a cube , a cylinder or a sphere is three-dimensional because three coordinates are needed to locate a point within these spaces. In physical terms, dimension refers to the constituent structure of all space ( volume ) and its position in time (perceived as a scalar dimension along the t-axis), as well as the spatial constitution of objects within—structures that correlate with both particle and field conceptions, interact according to relative properties of mass —and are fundamentally mathematical in description. These, or other axes, may be referenced to uniquely identify a point or structure in its attitude and relationship to other objects and occurrences. Physical theories that incorporate time , such as general relativity , are said to work in 4-dimensional "" spacetime "", (defined as a Minkowski space ). Modern theories tend to be ""higher-dimensional"" including quantum field and string theories. The state-space of quantum mechanics is an infinite-dimensional function space . The concept of dimension is not restricted to physical objects. High-dimensional spaces occur in mathematics and the sciences for many reasons, frequently as configuration spaces such as in Lagrangian or Hamiltonian mechanics ; these are abstract spaces, independent of the physical space we live in.","Not to be confused with Dimension of a physical quantity . For other uses, see Dimension (disambiguation) . From left to right, the square , the cube , and the tesseract . The square is bounded by 1-dimensional lines, the cube by 2-dimensional areas, and the tesseract by 3-dimensional volumes. A projection of the cube is given since it is viewed on a two-dimensional screen. The same applies to the tesseract, which additionally can only be shown as a projection even in three-dimensional space. A diagram showing the first four spatial dimensions. In physics and mathematics , the dimension of a space or object is informally defined as the minimum number of coordinates needed to specify any point within it. Thus a line has a dimension of one because only one coordinate is needed to specify a point on it (for example, the point at 5 on a number line). A surface such as a plane or the surface of a cylinder or sphere has a dimension of two because two coordinates are needed to specify a point on it (for example, to locate a point on the surface of a sphere you need both its latitude and its longitude ). The inside of a cube , a cylinder or a sphere is three-dimensional because three coordinates are needed to locate a point within these spaces. In physical terms, dimension refers to the constituent structure of all space ( volume ) and its position in time (perceived as a scalar dimension along the t-axis), as well as the spatial constitution of objects within—structures that correlate with both particle and field conceptions, interact according to relative properties of mass —and are fundamentally mathematical in description. These, or other axes, may be referenced to uniquely identify a point or structure in its attitude and relationship to other objects and occurrences. Physical theories that incorporate time , such as general relativity , are said to work in 4-dimensional "" spacetime "", (defined as a Minkowski space ). Modern theories tend to be ""higher-dimensional"" including quantum field and string theories. The state-space of quantum mechanics is an infinite-dimensional function space . The concept of dimension is not restricted to physical objects. High-dimensional spaces occur in mathematics and the sciences for many reasons, frequently as configuration spaces such as in Lagrangian or Hamiltonian mechanics ; these are abstract spaces, independent of the physical space we live in.",False,True,4.7140327919623815,True,6.696850124979392
2075,Q949,what branch of the military is delta force,Delta Force,"1st Special Forces Operational Detachment-Delta (1st SFOD-D), popularly known as Delta Force, is one of the United States' four secretive tier-one counter-terrorism and Special Mission Units . It was formerly listed as the Combat Applications Group by the Department of Defense but has since been officially re-designated the Army Compartmented Elements (ACE). While 1st SFOD-D is administratively supported by USASOC , it falls under the operational control of the Joint Special Operations Command . Delta Force and its Navy counterpart, the Naval Special Warfare Development Group , are the United States military's primary counter-terrorism units. Delta Force's primary tasks are counter-terrorism , direct action , and national intervention operations, although it is an extremely versatile group capable of conducting many types of covert missions, including, but not limited to, hostage rescues and raids . The Central Intelligence Agency 's highly secretive Special Activities Division (SAD) and more specifically its elite Special Operations Group (SOG) often works with – and recruits – operators from Delta Force.","1st Special Forces Operational Detachment-Delta (1st SFOD-D), popularly known as Delta Force, is one of the United States' four secretive tier-one counter-terrorism and Special Mission Units . IT WAS FORMERLY LISTED AS THE COMBAT APPLICATIONS GROUP BY THE DEPARTMENT OF DEFENSE BUT HAS SINCE BEEN OFFICIALLY RE-DESIGNATED THE ARMY COMPARTMENTED ELEMENTS (ACE). While 1st SFOD-D is administratively supported by USASOC , it falls under the operational control of the Joint Special Operations Command . Delta Force and its Navy counterpart, the Naval Special Warfare Development Group , are the United States military's primary counter-terrorism units. Delta Force's primary tasks are counter-terrorism , direct action , and national intervention operations, although it is an extremely versatile group capable of conducting many types of covert missions, including, but not limited to, hostage rescues and raids . The Central Intelligence Agency 's highly secretive Special Activities Division (SAD) and more specifically its elite Special Operations Group (SOG) often works with – and recruits – operators from Delta Force.",True,True,2.5412715419661254,True,3.4241952499723993
1061,Q2358,what is the root word of ovaries,"List of medical roots, suffixes and prefixes","This is a list of roots, suffixes, and prefixes used in medical terminology , their meanings, and their etymology . There are a few rules when using medical roots . Firstly, prefixes and suffixes, primarily in Greek , but also in Latin , have a droppable -o-. As a general rule, this -o- almost always acts as a joint-stem to connect two consonantal roots, e.g. arthr- + -o- + logy = arthrology. But generally, the -o- is dropped when connecting to a vowel-stem; e.g. arthr- + itis = arthritis, instead of arthr-o-itis. Secondly, medical roots generally go together according to language: Greek prefixes go with Greek suffixes and Latin prefixes with Latin suffixes. Although international scientific vocabulary is not stringent about segregating combining forms of different languages, it is advisable when coining new words not to mix different lingual roots.","This is a list of roots, suffixes, and prefixes used in medical terminology , their meanings, and their etymology . There are a few rules when using medical roots . Firstly, prefixes and suffixes, primarily in Greek , but also in Latin , have a droppable -o-. As a general rule, this -o- almost always acts as a joint-stem to connect two consonantal roots, e.g. arthr- + -o- + logy = arthrology. But generally, the -o- is dropped when connecting to a vowel-stem; e.g. arthr- + itis = arthritis, instead of arthr-o-itis. Secondly, medical roots generally go together according to language: Greek prefixes go with Greek suffixes and Latin prefixes with Latin suffixes. Although international scientific vocabulary is not stringent about segregating combining forms of different languages, it is advisable when coining new words not to mix different lingual roots.",False,False,1.463102917012293,False,4.529699082951993
1752,Q53,how bad burns go to burn center,Burn,"A burn is a type of injury to flesh or skin caused by heat , electricity , chemicals , friction , or radiation . Most burns affect only the superficial skin (known as superficial or first degree) or extend into the deeper skin but do not involve the full thickness of the skin (known as partial thickness or second degree). Rarely all layers of the skin or deeper tissues, such as muscle or bone can be injured in which case the burn is either full thickness (third degree) or fourth degree. The treatment required depends on the severity of the burn. Superficial burns maybe managed with little more than simple pain killers while major burns may require prolonged treatment in specialized burn centers . Cooling with tap water may aid pain and decrease damage however if exposure is prolonged it may result in low body temperature . Partial thickness burns may require cleaning with soap and water followed by dressings. Blisters should typically be left unbroken. Full thickness burns usually require surgical treatments such as skin grafting and extensive burns often require large amount of intravenous fluids . The most common complications of burns are related to infection . While large burns can be fatal, modern treatments developed in the last 50 years have significantly improved the outcomes, especially in children and young adults. Globally about 11 million people seek medical treatment and 300,000 people die from burns. In the United States, of those admitted to a burn center , approximately 4% die from their injuries. The long term outcome is primarily related to the size of burn and the age of the person effected.","A burn is a type of injury to flesh or skin caused by heat , electricity , chemicals , friction , or radiation . Most burns affect only the superficial skin (known as superficial or first degree) or extend into the deeper skin but do not involve the full thickness of the skin (known as partial thickness or second degree). Rarely all layers of the skin or deeper tissues, such as muscle or bone can be injured in which case the burn is either full thickness (third degree) or fourth degree. The treatment required depends on the severity of the burn. Superficial burns maybe managed with little more than simple pain killers while major burns may require prolonged treatment in specialized burn centers . Cooling with tap water may aid pain and decrease damage however if exposure is prolonged it may result in low body temperature . Partial thickness burns may require cleaning with soap and water followed by dressings. Blisters should typically be left unbroken. Full thickness burns usually require surgical treatments such as skin grafting and extensive burns often require large amount of intravenous fluids . The most common complications of burns are related to infection . While large burns can be fatal, modern treatments developed in the last 50 years have significantly improved the outcomes, especially in children and young adults. Globally about 11 million people seek medical treatment and 300,000 people die from burns. In the United States, of those admitted to a burn center , approximately 4% die from their injuries. The long term outcome is primarily related to the size of burn and the age of the person effected.",False,True,6.353900290967431,True,17.196725792018697
1339,Q2724,what is the name of mountains along california,California Coast Ranges,"The Coast Ranges of California span from Humboldt County, California south to Santa Barbara County . The other three coastal California mountain ranges are the Transverse Ranges , Peninsular Ranges and the Klamath Mountains . Physiographically , they are a section of the larger Pacific Border province, which in turn are part of the larger Pacific Mountain System physiographic division. UNESCO has included the ""California Coast Ranges Biosphere Reserve "" in its Man and the Biosphere Programme of World Network of Biosphere Reserves since 1983.","The Coast Ranges of California span from Humboldt County, California south to Santa Barbara County . THE OTHER THREE COASTAL CALIFORNIA MOUNTAIN RANGES ARE THE TRANSVERSE RANGES , PENINSULAR RANGES AND THE KLAMATH MOUNTAINS . Physiographically , they are a section of the larger Pacific Border province, which in turn are part of the larger Pacific Mountain System physiographic division. UNESCO has included the ""California Coast Ranges Biosphere Reserve "" in its Man and the Biosphere Programme of World Network of Biosphere Reserves since 1983.",True,True,1.6779593750252388,True,3.940998333040625
